Sale_ID,Date,Store,Product,Units_Sold,Unit_Price,Category,Total_Sale
310,2025-01-28 10:00:00,Aylesbury,Fish Flakes,4,78.04,Cat,312.16
311,2025-01-28 13:00:00,Buckingham,Hamster Wheel,7,69.32,Cat,485.23999999999995
312,2025-01-28 11:00:00,Aylesbury,Cat Litter,2,44.79,Rodent,89.58
313,2025-01-28 20:00:00,Oxford,Dry Dog Food,6,6.6,Bird,39.599999999999994
314,2025-01-29 14:00:00,Aylesbury,Rabbit Hutch,5,22.87,Bird,114.35000000000001
315,2025-01-29 08:00:00,Oxford,Cat Litter,1,72.38,Cat,72.38
316,2025-01-29 19:00:00,Oxford,Dog Chew Toy,6,32.42,Cat,194.52
317,2025-01-29 15:00:00,Buckingham,Aquarium Filter,3,64.3,Cat,192.89999999999998
318,2025-01-29 08:00:00,Buckingham,Rabbit Hutch,8,56.78,Cat,454.24
319,2025-01-29 11:00:00,Milton Keynes,Wet Cat Food,3,56.14,Cat,168.42000000000002
320,2025-01-29 12:00:00,Aylesbury,Bird Seed,3,21.83,Fish,65.49
321,2025-01-29 13:00:00,Buckingham,Fish Flakes,6,43.71,Dog,262.26
322,2025-01-29 11:00:00,Oxford,Rabbit Hutch,7,24.11,Cat,168.76999999999998
323,2025-01-29 11:00:00,Milton Keynes,Aquarium Filter,6,47.84,Dog,287.04
324,2025-01-29 19:00:00,Aylesbury,Dog Chew Toy,5,69.16,Rodent,345.79999999999995
325,2025-01-29 19:00:00,Aylesbury,Fish Flakes,2,26.48,Dog,52.96
326,2025-01-29 11:00:00,Buckingham,Rabbit Hutch,7,42.91,Dog,300.37
327,2025-01-29 13:00:00,Aylesbury,Cat Litter,3,62.48,Bird,187.44
328,2025-01-30 15:00:00,Buckingham,Flea Shampoo,5,12.91,Dog,64.55
329,2025-01-30 09:00:00,Buckingham,Flea Shampoo,4,22.11,Cat,88.44
330,2025-01-30 19:00:00,Aylesbury,Bird Seed,4,65.0,Fish,260.0
331,2025-01-30 09:00:00,Oxford,Fish Flakes,5,34.63,Bird,173.15
332,2025-01-30 10:00:00,Buckingham,Aquarium Filter,6,63.99,Cat,383.94
333,2025-01-31 15:00:00,Oxford,Flea Shampoo,1,23.85,Fish,23.85
334,2025-01-31 11:00:00,Aylesbury,Bird Seed,7,75.78,Dog,530.46
335,2025-01-31 20:00:00,Milton Keynes,Dog Chew Toy,2,23.68,Rodent,47.36
336,2025-01-31 20:00:00,Buckingham,Fish Flakes,2,15.2,Rodent,30.4
337,2025-01-31 08:00:00,Oxford,Hamster Wheel,2,38.52,Cat,77.04
338,2025-01-31 17:00:00,Buckingham,Wet Cat Food,2,47.32,Fish,94.64
339,2025-01-31 12:00:00,Oxford,Flea Shampoo,2,28.82,Dog,57.64
340,2025-01-31 19:00:00,Buckingham,Aquarium Filter,7,20.42,Cat,142.94
341,2025-01-31 12:00:00,Buckingham,Dog Chew Toy,3,57.25,Bird,171.75
342,2025-01-31 17:00:00,Milton Keynes,Fish Flakes,8,76.06,Cat,608.48
343,2025-01-31 12:00:00,Milton Keynes,Hamster Wheel,3,40.9,Rodent,122.69999999999999
344,2025-01-31 10:00:00,Buckingham,Rabbit Hutch,8,53.86,Dog,430.88
345,2025-02-01 09:00:00,Milton Keynes,Dog Chew Toy,1,45.09,Bird,45.09
346,2025-02-01 20:00:00,Aylesbury,Dog Chew Toy,7,43.97,Dog,307.78999999999996
347,2025-02-01 14:00:00,Aylesbury,Bird Seed,7,5.57,Rodent,38.99
348,2025-02-01 09:00:00,Oxford,Dog Chew Toy,7,40.33,Fish,282.31
349,2025-02-01 18:00:00,Buckingham,Bird Seed,5,45.96,Bird,229.8
350,2025-02-01 15:00:00,Milton Keynes,Aquarium Filter,2,24.76,Fish,49.52
351,2025-02-01 17:00:00,Milton Keynes,Flea Shampoo,2,51.29,Fish,102.58
352,2025-02-01 20:00:00,Buckingham,Flea Shampoo,8,15.78,Cat,126.24
353,2025-02-01 17:00:00,Milton Keynes,Hamster Wheel,3,32.99,Cat,98.97
354,2025-02-01 18:00:00,Aylesbury,Flea Shampoo,6,39.71,Bird,238.26
355,2025-02-01 20:00:00,Buckingham,Cat Litter,6,19.93,Rodent,119.58
356,2025-02-02 10:00:00,Oxford,Bird Seed,8,47.1,Dog,376.8
357,2025-02-02 19:00:00,Milton Keynes,Dry Dog Food,8,58.06,Fish,464.48
358,2025-02-02 12:00:00,Aylesbury,Bird Seed,6,76.56,Rodent,459.36
359,2025-02-02 08:00:00,Milton Keynes,Dog Chew Toy,2,22.74,Dog,45.48
360,2025-02-02 10:00:00,Buckingham,Rabbit Hutch,3,24.36,Fish,73.08
361,2025-02-02 17:00:00,Milton Keynes,Hamster Wheel,2,52.69,Bird,105.38
362,2025-02-02 14:00:00,Buckingham,Flea Shampoo,8,37.88,Bird,303.04
363,2025-02-02 14:00:00,Milton Keynes,Dog Chew Toy,2,58.27,Rodent,116.54
364,2025-02-02 08:00:00,Milton Keynes,Aquarium Filter,6,7.0,Fish,42.0
365,2025-02-02 17:00:00,Milton Keynes,Rabbit Hutch,7,20.28,Dog,141.96
366,2025-02-02 10:00:00,Milton Keynes,Dry Dog Food,6,45.33,Dog,271.98
367,2025-02-03 09:00:00,Milton Keynes,Fish Flakes,1,53.57,Dog,53.57
368,2025-02-03 15:00:00,Oxford,Bird Seed,6,40.45,Bird,242.70000000000002
369,2025-02-03 13:00:00,Milton Keynes,Rabbit Hutch,8,51.37,Rodent,410.96
370,2025-02-03 08:00:00,Aylesbury,Fish Flakes,8,27.25,Rodent,218.0
371,2025-02-03 16:00:00,Oxford,Dog Chew Toy,2,77.05,Cat,154.1
372,2025-02-03 13:00:00,Milton Keynes,Rabbit Hutch,6,20.76,Rodent,124.56
373,2025-02-03 16:00:00,Buckingham,Fish Flakes,5,58.0,Bird,290.0
374,2025-02-03 17:00:00,Aylesbury,Bird Seed,1,22.72,Dog,22.72
375,2025-02-03 10:00:00,Buckingham,Dry Dog Food,3,38.56,Cat,115.68
376,2025-02-03 20:00:00,Oxford,Dog Chew Toy,5,37.29,Fish,186.45
377,2025-02-03 09:00:00,Milton Keynes,Flea Shampoo,7,38.45,Cat,269.15000000000003
378,2025-02-03 16:00:00,Buckingham,Wet Cat Food,3,22.61,Fish,67.83
379,2025-02-03 14:00:00,Milton Keynes,Cat Litter,3,48.39,Dog,145.17000000000002
380,2025-02-03 18:00:00,Milton Keynes,Fish Flakes,5,76.05,Dog,380.25
381,2025-02-03 20:00:00,Buckingham,Dry Dog Food,8,38.8,Bird,310.4
382,2025-02-04 11:00:00,Aylesbury,Dry Dog Food,2,59.47,Bird,118.94
383,2025-02-04 17:00:00,Buckingham,Rabbit Hutch,6,28.14,Bird,168.84
384,2025-02-04 15:00:00,Milton Keynes,Dry Dog Food,2,55.19,Cat,110.38
385,2025-02-04 09:00:00,Aylesbury,Hamster Wheel,8,48.55,Dog,388.4
386,2025-02-04 10:00:00,Oxford,Flea Shampoo,1,76.52,Dog,76.52
387,2025-02-04 13:00:00,Oxford,Wet Cat Food,1,50.53,Fish,50.53
388,2025-02-05 12:00:00,Milton Keynes,Aquarium Filter,4,54.49,Rodent,217.96
389,2025-02-05 15:00:00,Milton Keynes,Bird Seed,7,36.96,Rodent,258.72
390,2025-02-05 10:00:00,Buckingham,Dry Dog Food,4,17.9,Bird,71.6
391,2025-02-05 12:00:00,Milton Keynes,Dog Chew Toy,6,30.4,Fish,182.39999999999998
392,2025-02-05 18:00:00,Aylesbury,Flea Shampoo,1,63.09,Rodent,63.09
393,2025-02-05 09:00:00,Buckingham,Fish Flakes,2,8.84,Fish,17.68
394,2025-02-05 19:00:00,Oxford,Wet Cat Food,2,71.0,Cat,142.0
395,2025-02-06 08:00:00,Aylesbury,Hamster Wheel,6,77.52,Cat,465.12
396,2025-02-06 09:00:00,Oxford,Fish Flakes,4,29.94,Fish,119.76
397,2025-02-06 10:00:00,Oxford,Dog Chew Toy,4,50.89,Dog,203.56
398,2025-02-06 09:00:00,Milton Keynes,Rabbit Hutch,3,49.85,Fish,149.55
399,2025-02-06 18:00:00,Aylesbury,Bird Seed,4,28.17,Bird,112.68
400,2025-02-06 16:00:00,Buckingham,Wet Cat Food,6,26.22,Bird,157.32
401,2025-02-06 18:00:00,Oxford,Cat Litter,3,11.25,Cat,33.75
402,2025-02-06 20:00:00,Buckingham,Dry Dog Food,4,69.54,Rodent,278.16
403,2025-02-06 11:00:00,Buckingham,Aquarium Filter,3,14.69,Rodent,44.07
404,2025-02-06 15:00:00,Aylesbury,Dog Chew Toy,1,19.1,Rodent,19.1
405,2025-02-06 14:00:00,Oxford,Bird Seed,5,68.91,Dog,344.54999999999995
406,2025-02-07 14:00:00,Milton Keynes,Wet Cat Food,1,60.43,Fish,60.43
407,2025-02-07 11:00:00,Buckingham,Wet Cat Food,6,28.18,Rodent,169.07999999999998
408,2025-02-07 15:00:00,Aylesbury,Fish Flakes,3,15.74,Dog,47.22
409,2025-02-07 17:00:00,Aylesbury,Aquarium Filter,6,14.99,Bird,89.94
410,2025-02-07 13:00:00,Buckingham,Cat Litter,4,15.29,Cat,61.16
411,2025-02-07 18:00:00,Oxford,Hamster Wheel,1,11.44,Cat,11.44
412,2025-02-07 11:00:00,Aylesbury,Dog Chew Toy,1,46.6,Dog,46.6
413,2025-02-07 09:00:00,Buckingham,Aquarium Filter,6,55.67,Bird,334.02
414,2025-02-07 16:00:00,Buckingham,Dog Chew Toy,2,77.48,Dog,154.96
415,2025-02-07 15:00:00,Aylesbury,Wet Cat Food,4,7.25,Cat,29.0
416,2025-02-07 20:00:00,Buckingham,Wet Cat Food,6,44.85,Bird,269.1
417,2025-02-08 17:00:00,Aylesbury,Wet Cat Food,7,69.56,Fish,486.92
418,2025-02-08 11:00:00,Oxford,Rabbit Hutch,6,9.73,Dog,58.38
419,2025-02-08 19:00:00,Aylesbury,Bird Seed,5,77.95,Dog,389.75
420,2025-02-08 19:00:00,Buckingham,Hamster Wheel,2,14.25,Dog,28.5
421,2025-02-08 08:00:00,Milton Keynes,Dog Chew Toy,4,18.13,Rodent,72.52
422,2025-02-08 11:00:00,Buckingham,Dry Dog Food,1,47.73,Dog,47.73
423,2025-02-08 17:00:00,Milton Keynes,Flea Shampoo,1,78.57,Bird,78.57
424,2025-02-08 16:00:00,Milton Keynes,Dry Dog Food,4,26.15,Dog,104.6
425,2025-02-09 16:00:00,Aylesbury,Flea Shampoo,1,56.72,Rodent,56.72
426,2025-02-09 15:00:00,Buckingham,Aquarium Filter,6,31.97,Cat,191.82
427,2025-02-09 20:00:00,Oxford,Hamster Wheel,2,42.42,Dog,84.84
428,2025-02-09 17:00:00,Oxford,Wet Cat Food,6,16.56,Rodent,99.35999999999999
429,2025-02-09 17:00:00,Milton Keynes,Cat Litter,3,53.52,Cat,160.56
430,2025-02-09 15:00:00,Oxford,Cat Litter,1,48.73,Fish,48.73
431,2025-02-09 11:00:00,Oxford,Bird Seed,1,34.3,Bird,34.3
432,2025-02-09 12:00:00,Milton Keynes,Rabbit Hutch,3,76.44,Dog,229.32
433,2025-02-09 13:00:00,Oxford,Rabbit Hutch,7,51.54,Rodent,360.78
434,2025-02-09 12:00:00,Buckingham,Dog Chew Toy,7,45.91,Cat,321.37
435,2025-02-10 13:00:00,Milton Keynes,Dog Chew Toy,6,70.37,Rodent,422.22
436,2025-02-10 10:00:00,Milton Keynes,Wet Cat Food,8,52.09,Cat,416.72
437,2025-02-10 18:00:00,Buckingham,Hamster Wheel,8,53.76,Dog,430.08
438,2025-02-10 11:00:00,Oxford,Cat Litter,2,33.68,Dog,67.36
439,2025-02-10 18:00:00,Oxford,Dog Chew Toy,2,25.26,Rodent,50.52
440,2025-02-10 17:00:00,Milton Keynes,Fish Flakes,2,52.7,Cat,105.4
441,2025-02-10 14:00:00,Oxford,Wet Cat Food,1,11.48,Bird,11.48
442,2025-02-10 20:00:00,Aylesbury,Wet Cat Food,8,46.38,Cat,371.04
443,2025-02-10 08:00:00,Aylesbury,Rabbit Hutch,6,35.84,Bird,215.04000000000002
444,2025-02-10 09:00:00,Oxford,Dry Dog Food,7,12.68,Cat,88.75999999999999
445,2025-02-10 15:00:00,Milton Keynes,Dog Chew Toy,7,55.88,Rodent,391.16
446,2025-02-10 17:00:00,Buckingham,Bird Seed,4,65.12,Rodent,260.48
447,2025-02-11 12:00:00,Aylesbury,Dry Dog Food,7,59.66,Bird,417.62
448,2025-02-11 11:00:00,Oxford,Fish Flakes,7,6.33,Fish,44.31
449,2025-02-11 11:00:00,Oxford,Fish Flakes,1,29.39,Cat,29.39
450,2025-02-11 17:00:00,Buckingham,Hamster Wheel,6,38.65,Bird,231.89999999999998
451,2025-02-11 13:00:00,Oxford,Rabbit Hutch,3,7.92,Fish,23.759999999999998
452,2025-02-11 13:00:00,Oxford,Flea Shampoo,3,72.89,Fish,218.67000000000002
453,2025-02-11 08:00:00,Milton Keynes,Bird Seed,1,70.64,Dog,70.64
454,2025-02-11 16:00:00,Aylesbury,Bird Seed,7,72.47,Bird,507.28999999999996
455,2025-02-11 08:00:00,Aylesbury,Rabbit Hutch,5,43.31,Dog,216.55
456,2025-02-12 13:00:00,Aylesbury,Bird Seed,5,6.37,Rodent,31.85
457,2025-02-12 16:00:00,Milton Keynes,Cat Litter,7,47.18,Bird,330.26
458,2025-02-12 14:00:00,Buckingham,Dry Dog Food,6,51.95,Cat,311.70000000000005
459,2025-02-12 18:00:00,Buckingham,Dry Dog Food,3,23.09,Bird,69.27
460,2025-02-12 08:00:00,Aylesbury,Wet Cat Food,8,69.61,Cat,556.88
461,2025-02-12 15:00:00,Oxford,Rabbit Hutch,7,16.51,Dog,115.57000000000001
462,2025-02-12 17:00:00,Aylesbury,Hamster Wheel,3,22.34,Fish,67.02
463,2025-02-12 11:00:00,Milton Keynes,Bird Seed,5,74.9,Cat,374.5
464,2025-02-12 13:00:00,Aylesbury,Cat Litter,8,63.43,Bird,507.44
465,2025-02-12 17:00:00,Milton Keynes,Rabbit Hutch,8,48.15,Rodent,385.2
466,2025-02-12 11:00:00,Milton Keynes,Aquarium Filter,7,70.35,Fish,492.44999999999993
467,2025-02-12 09:00:00,Milton Keynes,Flea Shampoo,6,42.16,Dog,252.95999999999998
468,2025-02-12 10:00:00,Milton Keynes,Dry Dog Food,2,59.12,Dog,118.24
469,2025-02-12 19:00:00,Aylesbury,Aquarium Filter,5,58.21,Bird,291.05
470,2025-02-12 18:00:00,Oxford,Bird Seed,3,53.81,Bird,161.43
471,2025-02-13 16:00:00,Oxford,Wet Cat Food,8,28.87,Fish,230.96
472,2025-02-13 12:00:00,Oxford,Wet Cat Food,5,40.85,Bird,204.25
473,2025-02-13 16:00:00,Buckingham,Fish Flakes,1,16.6,Cat,16.6
474,2025-02-13 14:00:00,Aylesbury,Hamster Wheel,6,74.76,Dog,448.56000000000006
475,2025-02-13 10:00:00,Buckingham,Fish Flakes,8,36.35,Cat,290.8
476,2025-02-13 18:00:00,Milton Keynes,Dry Dog Food,4,35.33,Dog,141.32
477,2025-02-13 13:00:00,Aylesbury,Dry Dog Food,5,24.49,Cat,122.44999999999999
478,2025-02-13 16:00:00,Buckingham,Fish Flakes,1,21.47,Bird,21.47
479,2025-02-13 10:00:00,Aylesbury,Dog Chew Toy,3,68.3,Bird,204.89999999999998
480,2025-02-14 10:00:00,Aylesbury,Hamster Wheel,8,36.93,Dog,295.44
481,2025-02-14 18:00:00,Oxford,Hamster Wheel,1,14.75,Rodent,14.75
482,2025-02-14 10:00:00,Buckingham,Wet Cat Food,6,72.68,Rodent,436.08000000000004
483,2025-02-14 20:00:00,Aylesbury,Dog Chew Toy,2,45.07,Fish,90.14
484,2025-02-14 15:00:00,Buckingham,Dog Chew Toy,2,11.47,Dog,22.94
485,2025-02-14 20:00:00,Aylesbury,Dry Dog Food,5,29.69,Dog,148.45000000000002
486,2025-02-14 15:00:00,Oxford,Dog Chew Toy,4,16.15,Dog,64.6
487,2025-02-14 10:00:00,Aylesbury,Bird Seed,8,44.07,Rodent,352.56
488,2025-02-14 20:00:00,Oxford,Wet Cat Food,3,41.34,Bird,124.02000000000001
489,2025-02-14 18:00:00,Milton Keynes,Bird Seed,2,23.5,Dog,47.0
490,2025-02-15 17:00:00,Aylesbury,Flea Shampoo,8,30.01,Bird,240.08
491,2025-02-15 19:00:00,Aylesbury,Cat Litter,3,52.97,Bird,158.91
492,2025-02-15 20:00:00,Buckingham,Rabbit Hutch,7,27.65,Dog,193.54999999999998
493,2025-02-15 20:00:00,Buckingham,Bird Seed,1,20.19,Cat,20.19
494,2025-02-15 15:00:00,Milton Keynes,Fish Flakes,4,16.86,Cat,67.44
495,2025-02-15 19:00:00,Oxford,Dry Dog Food,7,45.57,Cat,318.99
496,2025-02-15 15:00:00,Aylesbury,Cat Litter,2,66.49,Dog,132.98
497,2025-02-15 15:00:00,Milton Keynes,Dry Dog Food,6,54.57,Rodent,327.42
498,2025-02-16 15:00:00,Oxford,Fish Flakes,5,21.4,Cat,107.0
499,2025-02-16 09:00:00,Aylesbury,Hamster Wheel,8,11.92,Bird,95.36
500,2025-02-16 12:00:00,Milton Keynes,Cat Litter,4,27.44,Cat,109.76
501,2025-02-16 17:00:00,Aylesbury,Aquarium Filter,4,68.48,Dog,273.92
502,2025-02-16 08:00:00,Aylesbury,Dog Chew Toy,7,44.48,Bird,311.35999999999996
503,2025-02-16 14:00:00,Oxford,Hamster Wheel,8,20.07,Bird,160.56
504,2025-02-16 09:00:00,Aylesbury,Cat Litter,3,30.61,Dog,91.83
505,2025-02-16 17:00:00,Milton Keynes,Flea Shampoo,3,6.0,Bird,18.0
506,2025-02-16 18:00:00,Milton Keynes,Hamster Wheel,2,16.12,Fish,32.24
507,2025-02-16 08:00:00,Aylesbury,Aquarium Filter,1,9.03,Fish,9.03
508,2025-02-16 19:00:00,Aylesbury,Flea Shampoo,5,34.87,Bird,174.35
509,2025-02-16 11:00:00,Oxford,Flea Shampoo,1,74.97,Dog,74.97
510,2025-02-16 20:00:00,Buckingham,Rabbit Hutch,8,22.11,Fish,176.88
511,2025-02-16 13:00:00,Milton Keynes,Wet Cat Food,7,5.74,Rodent,40.18
512,2025-02-17 09:00:00,Oxford,Fish Flakes,4,17.14,Fish,68.56
513,2025-02-17 15:00:00,Oxford,Flea Shampoo,5,11.63,Bird,58.150000000000006
514,2025-02-17 09:00:00,Milton Keynes,Fish Flakes,8,61.76,Fish,494.08
515,2025-02-17 09:00:00,Oxford,Dry Dog Food,4,65.44,Bird,261.76
516,2025-02-17 14:00:00,Oxford,Flea Shampoo,2,47.9,Cat,95.8
517,2025-02-17 16:00:00,Milton Keynes,Dry Dog Food,5,13.35,Rodent,66.75
518,2025-02-17 13:00:00,Aylesbury,Hamster Wheel,4,43.9,Fish,175.6
519,2025-02-17 14:00:00,Buckingham,Fish Flakes,8,54.53,Bird,436.24
520,2025-02-17 10:00:00,Buckingham,Flea Shampoo,8,6.65,Dog,53.2
521,2025-02-17 11:00:00,Milton Keynes,Bird Seed,5,77.31,Fish,386.55
522,2025-02-17 12:00:00,Oxford,Hamster Wheel,8,29.63,Rodent,237.04
523,2025-02-17 11:00:00,Aylesbury,Flea Shampoo,5,69.1,Cat,345.5
524,2025-02-17 08:00:00,Buckingham,Wet Cat Food,6,27.52,Fish,165.12
525,2025-02-17 16:00:00,Aylesbury,Fish Flakes,5,75.86,Rodent,379.3
526,2025-02-18 12:00:00,Buckingham,Dry Dog Food,2,8.09,Bird,16.18
527,2025-02-18 10:00:00,Aylesbury,Rabbit Hutch,8,43.34,Bird,346.72
528,2025-02-18 14:00:00,Buckingham,Wet Cat Food,1,79.17,Dog,79.17
529,2025-02-18 09:00:00,Milton Keynes,Aquarium Filter,1,43.57,Bird,43.57
530,2025-02-18 19:00:00,Buckingham,Aquarium Filter,3,69.72,Cat,209.16
531,2025-02-18 15:00:00,Oxford,Aquarium Filter,3,60.6,Bird,181.8
532,2025-02-18 19:00:00,Aylesbury,Rabbit Hutch,7,31.46,Rodent,220.22
533,2025-02-18 08:00:00,Milton Keynes,Flea Shampoo,7,45.8,Dog,320.59999999999997
534,2025-02-18 18:00:00,Aylesbury,Flea Shampoo,4,37.11,Rodent,148.44
535,2025-02-18 10:00:00,Oxford,Rabbit Hutch,1,27.22,Dog,27.22
536,2025-02-18 12:00:00,Milton Keynes,Cat Litter,8,40.86,Dog,326.88
537,2025-02-18 13:00:00,Aylesbury,Cat Litter,8,57.27,Dog,458.16
538,2025-02-18 15:00:00,Oxford,Bird Seed,6,51.92,Dog,311.52
539,2025-02-19 14:00:00,Buckingham,Fish Flakes,6,34.68,Dog,208.07999999999998
540,2025-02-19 17:00:00,Buckingham,Hamster Wheel,4,42.42,Rodent,169.68
541,2025-02-19 19:00:00,Buckingham,Flea Shampoo,8,34.26,Dog,274.08
542,2025-02-19 11:00:00,Aylesbury,Hamster Wheel,2,77.49,Fish,154.98
543,2025-02-19 10:00:00,Milton Keynes,Cat Litter,5,18.6,Cat,93.0
544,2025-02-19 20:00:00,Buckingham,Dog Chew Toy,2,26.12,Bird,52.24
545,2025-02-19 18:00:00,Milton Keynes,Bird Seed,1,72.09,Cat,72.09
546,2025-02-19 20:00:00,Buckingham,Hamster Wheel,2,75.8,Fish,151.6
547,2025-02-20 19:00:00,Aylesbury,Wet Cat Food,5,40.92,Rodent,204.60000000000002
548,2025-02-20 09:00:00,Buckingham,Dog Chew Toy,3,65.09,Rodent,195.27
549,2025-02-20 11:00:00,Oxford,Fish Flakes,4,21.42,Fish,85.68
550,2025-02-20 20:00:00,Milton Keynes,Aquarium Filter,1,56.74,Cat,56.74
551,2025-02-20 10:00:00,Aylesbury,Cat Litter,4,62.35,Bird,249.4
552,2025-02-20 18:00:00,Aylesbury,Dry Dog Food,5,54.86,Cat,274.3
553,2025-02-20 19:00:00,Milton Keynes,Flea Shampoo,4,53.72,Rodent,214.88
554,2025-02-20 17:00:00,Oxford,Wet Cat Food,4,38.8,Bird,155.2
555,2025-02-21 08:00:00,Oxford,Hamster Wheel,4,57.59,Cat,230.36
556,2025-02-21 09:00:00,Aylesbury,Hamster Wheel,4,47.75,Cat,191.0
557,2025-02-21 16:00:00,Milton Keynes,Dry Dog Food,1,8.11,Cat,8.11
558,2025-02-21 08:00:00,Milton Keynes,Wet Cat Food,3,19.67,Fish,59.010000000000005
559,2025-02-21 19:00:00,Oxford,Flea Shampoo,6,20.57,Fish,123.42
560,2025-02-21 08:00:00,Oxford,Bird Seed,3,71.11,Dog,213.32999999999998
561,2025-02-22 12:00:00,Oxford,Hamster Wheel,1,42.97,Bird,42.97
562,2025-02-22 15:00:00,Milton Keynes,Bird Seed,4,70.96,Dog,283.84
563,2025-02-22 10:00:00,Oxford,Wet Cat Food,7,6.95,Fish,48.65
564,2025-02-22 20:00:00,Buckingham,Rabbit Hutch,1,41.09,Fish,41.09
565,2025-02-22 17:00:00,Oxford,Fish Flakes,4,24.88,Cat,99.52
566,2025-02-22 20:00:00,Milton Keynes,Fish Flakes,2,61.19,Bird,122.38
567,2025-02-22 15:00:00,Aylesbury,Cat Litter,1,12.08,Fish,12.08
568,2025-02-22 08:00:00,Aylesbury,Dog Chew Toy,5,6.29,Bird,31.45
569,2025-02-22 10:00:00,Buckingham,Dry Dog Food,8,14.52,Bird,116.16
570,2025-02-22 15:00:00,Buckingham,Bird Seed,6,77.83,Bird,466.98
571,2025-02-22 17:00:00,Milton Keynes,Bird Seed,7,23.23,Dog,162.61
572,2025-02-22 20:00:00,Oxford,Dry Dog Food,1,39.17,Dog,39.17
573,2025-02-22 12:00:00,Milton Keynes,Cat Litter,5,74.41,Fish,372.04999999999995
574,2025-02-22 13:00:00,Milton Keynes,Hamster Wheel,3,57.82,Bird,173.46
575,2025-02-22 19:00:00,Milton Keynes,Hamster Wheel,4,8.67,Cat,34.68
576,2025-02-23 14:00:00,Buckingham,Hamster Wheel,7,63.29,Fish,443.03
577,2025-02-23 16:00:00,Buckingham,Bird Seed,5,72.1,Fish,360.5
578,2025-02-23 18:00:00,Oxford,Dog Chew Toy,7,19.02,Cat,133.14
579,2025-02-23 19:00:00,Buckingham,Dry Dog Food,4,63.27,Rodent,253.08
580,2025-02-23 20:00:00,Aylesbury,Cat Litter,1,5.13,Bird,5.13
581,2025-02-23 18:00:00,Oxford,Fish Flakes,4,17.4,Dog,69.6
582,2025-02-23 18:00:00,Buckingham,Dog Chew Toy,6,70.16,Dog,420.96
583,2025-02-23 14:00:00,Milton Keynes,Bird Seed,5,55.56,Rodent,277.8
584,2025-02-23 14:00:00,Milton Keynes,Fish Flakes,7,23.24,Bird,162.67999999999998
585,2025-02-23 08:00:00,Aylesbury,Cat Litter,4,16.19,Rodent,64.76
586,2025-02-23 19:00:00,Aylesbury,Cat Litter,8,54.44,Dog,435.52
587,2025-02-24 09:00:00,Aylesbury,Cat Litter,1,44.73,Fish,44.73
588,2025-02-24 16:00:00,Buckingham,Flea Shampoo,4,7.28,Bird,29.12
589,2025-02-24 13:00:00,Buckingham,Fish Flakes,1,5.22,Cat,5.22
590,2025-02-24 18:00:00,Oxford,Rabbit Hutch,8,69.46,Dog,555.68
591,2025-02-24 09:00:00,Buckingham,Aquarium Filter,3,79.05,Rodent,237.14999999999998
592,2025-02-25 18:00:00,Milton Keynes,Bird Seed,3,32.34,Bird,97.02000000000001
593,2025-02-25 12:00:00,Buckingham,Cat Litter,1,22.35,Fish,22.35
594,2025-02-25 10:00:00,Buckingham,Dry Dog Food,6,49.95,Fish,299.70000000000005
595,2025-02-25 20:00:00,Milton Keynes,Dog Chew Toy,1,31.26,Bird,31.26
596,2025-02-25 16:00:00,Milton Keynes,Bird Seed,6,7.03,Fish,42.18
597,2025-02-25 16:00:00,Aylesbury,Fish Flakes,5,66.79,Fish,333.95000000000005
598,2025-02-25 15:00:00,Buckingham,Flea Shampoo,4,73.19,Bird,292.76
599,2025-02-26 14:00:00,Oxford,Fish Flakes,1,11.85,Dog,11.85
600,2025-02-26 10:00:00,Milton Keynes,Hamster Wheel,8,14.34,Bird,114.72
601,2025-02-26 19:00:00,Aylesbury,Fish Flakes,7,40.36,Bird,282.52
602,2025-02-26 13:00:00,Oxford,Dog Chew Toy,4,52.08,Dog,208.32
603,2025-02-26 11:00:00,Aylesbury,Dog Chew Toy,2,37.93,Cat,75.86
604,2025-02-26 14:00:00,Aylesbury,Flea Shampoo,6,12.48,Cat,74.88
605,2025-02-26 19:00:00,Buckingham,Dog Chew Toy,7,57.45,Bird,402.15000000000003
606,2025-02-26 16:00:00,Oxford,Hamster Wheel,5,21.97,Cat,109.85
607,2025-02-26 16:00:00,Milton Keynes,Hamster Wheel,4,18.23,Cat,72.92
608,2025-02-26 11:00:00,Aylesbury,Bird Seed,4,26.22,Dog,104.88
609,2025-02-26 11:00:00,Aylesbury,Aquarium Filter,5,46.66,Cat,233.29999999999998
610,2025-02-26 18:00:00,Buckingham,Flea Shampoo,8,59.62,Dog,476.96
611,2025-02-26 16:00:00,Milton Keynes,Bird Seed,2,30.27,Fish,60.54
612,2025-02-26 17:00:00,Milton Keynes,Dry Dog Food,2,25.02,Cat,50.04
613,2025-02-26 09:00:00,Aylesbury,Dry Dog Food,4,47.57,Rodent,190.28
614,2025-02-27 11:00:00,Milton Keynes,Bird Seed,1,70.75,Cat,70.75
615,2025-02-27 18:00:00,Buckingham,Hamster Wheel,8,38.79,Cat,310.32
616,2025-02-27 19:00:00,Buckingham,Rabbit Hutch,8,59.51,Bird,476.08
617,2025-02-27 12:00:00,Buckingham,Rabbit Hutch,7,49.93,Cat,349.51
618,2025-02-27 11:00:00,Oxford,Fish Flakes,6,55.76,Bird,334.56
619,2025-02-27 10:00:00,Oxford,Flea Shampoo,6,61.38,Dog,368.28000000000003
